PROCEDURE_CAT;PROCEDURE_SCHEM;PROCEDURE_NAME;COLUMN_NAME;COLUMN_TYPE;DATA_TYPE;TYPE_NAME;PRECISION;LENGTH;SCALE;RADIX;NULLABLE;REMARKS
FLC_RU;dbo;usp_inet_partner_order_data;1;@member_patronymic;1;12;varchar;40;40;0;0;2;null
FLC_RU;dbo;usp_inet_partner_order_data;1;@member_sex;1;12;varchar;20;20;0;0;2;null
FLC_RU;dbo;usp_inet_partner_order_data;1;@birthday;1;12;varchar;20;20;0;0;2;null
FLC_RU;dbo;usp_inet_partner_order_data;1;@email;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_inet_partner_order_data;1;@phone;1;12;varchar;20;20;0;0;2;null
FLC_RU;dbo;usp_inet_partner_order_data;1;@mobile_phone;1;12;varchar;20;20;0;0;2;null
FLC_RU;dbo;usp_inet_partner_order_data;1;@zipcode;1;12;varchar;20;20;0;0;2;null
FLC_RU;dbo;usp_inet_partner_order_data;1;@region;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_inet_partner_order_data;1;@area;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_inet_partner_order_data;1;@city;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_inet_partner_order_data;1;@address_line;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_inet_partner_order_data;1;@order_string;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_inet_partner_order_data;1;@channel_id;1;12;varchar;20;20;0;0;2;null
FLC_RU;dbo;usp_inet_partner_order_data;1;@advertisement_id;1;12;varchar;20;20;0;0;2;null
FLC_RU;dbo;usp_inet_partner_order_data;1;@recruiter_code;1;12;varchar;20;20;0;0;2;null
FLC_RU;dbo;usp_inet_partner_order_data;1;@recruiter_gift;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_inet_recrut_order_wrap;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_inet_recrut_order_wrap;1;@member_sex;1;-6;tinyint;3;1;0;0;2;null
FLC_RU;dbo;usp_inet_recrut_order_wrap;1;@member_type;1;-6;tinyint;3;1;0;0;2;null
FLC_RU;dbo;usp_inet_recrut_order_wrap;1;@member_birthday;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_inet_recrut_order_wrap;1;@member_last_name;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_inet_recrut_order_wrap;1;@member_first_name;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_inet_recrut_order_wrap;1;@member_patronymic;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_inet_recrut_order_wrap;1;@zipcode_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_inet_recrut_order_wrap;1;@member_territory_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_inet_recrut_order_wrap;1;@member_address_line;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_inet_recrut_order_wrap;1;@member_phone_number;1;12;varchar;20;20;0;0;2;null
FLC_RU;dbo;usp_inet_recrut_order_wrap;1;@member_mobile_number;1;12;varchar;20;20;0;0;2;null
FLC_RU;dbo;usp_inet_recrut_order_wrap;1;@member_city;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_inet_recrut_order_wrap;1;@channel_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_inet_recrut_order_wrap;1;@order_type;1;5;smallint;5;2;0;0;2;null
FLC_RU;dbo;usp_inet_recrut_order_wrap;1;@contents_string;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_inet_recrut_order_wrap;1;@advertisement_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_inet_recrut_order_wrap;1;@member_status;1;5;smallint;5;2;0;0;2;null
FLC_RU;dbo;usp_inet_recrut_order_wrap;1;@address_digits;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_inet_recrut_order_wrap;1;@email;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_inet_recrut_order_wrap;1;@gift;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_inet_recrut_order_wrap;1;@code;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_inet_recrut_order_wrap;1;@partner_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_inet_recrut_order_wrap;1;@site_order_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_inet_recrut_order_wrap;1;@data_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_inet_recrut_order_wrap;1;@payment_type_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_inet_recrut_order_wrap;1;@payment_sum;1;3;money;19;8;4;0;2;null
FLC_RU;dbo;usp_inet_recrut_order_wrap;1;@parms_string;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_insufficient;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_insufficient;1;@GOOD_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_insufficient;1;@amount;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_insufficient_rec;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_insufficient_rec;1;@GOOD_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_insufficient_rec;1;@amount;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_interactive_sms_answer;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_interactive_sms_answer;1;@interactive_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_interview_m;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_interview_m;1;@channel_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_interview_recompound;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_interview_recompound;1;@AID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_interview_recompound_t;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_interview_recompound_t;1;@AID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_interview_recompound_t;1;@BD;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_interview_recompound_t;1;@ED;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_interview_user_statistics;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_interview_user_statistics;1;@User_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_interview_user_statistics;1;@Answers;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_interview_user_statistics;1;@Date1;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_interview_user_statistics;1;@Date2;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_is_problem;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_is_problem;1;@member_code;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_items_was_bought_v2;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_items_was_bought_v2;1;@member_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_j_print_part;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_jobber_expenditure;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_jobber_expenditure;1;@FROM_DATE_STR;1;12;varchar;20;20;0;0;2;null
FLC_RU;dbo;usp_jobber_expenditure;1;@TO_DATE_STR;1;12;varchar;20;20;0;0;2;null
FLC_RU;dbo;usp_jobber_members;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_jobber_members;1;@RECRUITER_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_jobber_members;1;@FROM_DATE_STR;1;12;varchar;20;20;0;0;2;null
FLC_RU;dbo;usp_jobber_members;1;@TO_DATE_STR;1;12;varchar;20;20;0;0;2;null
FLC_RU;dbo;usp_jobber_orders;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_jobber_orders;1;@RECRUITER_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_jobber_orders;1;@FROM_DATE_STR;1;12;varchar;20;20;0;0;2;null
FLC_RU;dbo;usp_jobber_orders;1;@TO_DATE_STR;1;12;varchar;20;20;0;0;2;null
FLC_RU;dbo;usp_jobber_shipments;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_jobber_shipments;1;@RECRUITER_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_jobber_shipments;1;@FROM_DATE_STR;1;12;varchar;20;20;0;0;2;null
FLC_RU;dbo;usp_jobber_shipments;1;@TO_DATE_STR;1;12;varchar;20;20;0;0;2;null
FLC_RU;dbo;usp_jobber_show_order;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_jobber_show_order;1;@BLOCKED_ID;1;5;smallint;5;2;0;0;2;null
FLC_RU;dbo;usp_jobber_show_order;1;@RECRUITER_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_jobber_show_shipment;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_jobber_show_shipment;1;@STATUS_ID;1;5;smallint;5;2;0;0;2;null
FLC_RU;dbo;usp_jobber_show_shipment;1;@RECRUITER_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_jornal_print_list;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_jornal_print_list;1;@BASE_FLAG;1;-6;tinyint;3;1;0;0;2;null
FLC_RU;dbo;usp_jornal_print_list_t;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_jornal_print_list_t;1;@BASE_FLAG;1;-6;tinyint;3;1;0;0;2;null
FLC_RU;dbo;usp_letter_address1;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_letter_address1;1;@member_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_letter_address1;1;@user_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_letter_address_get;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_letter_address_get;1;@member_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_letter_address_get;1;@user_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_letter_status;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_letter_status;1;@status_id;1;5;smallint;5;2;0;0;2;null
FLC_RU;dbo;usp_letter_subject_delete;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_letter_subject_delete;1;@subj_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_letter_subject_get;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_letter_subject_get;1;@list_selected_subject;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_letter_subject_get;1;@par_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_letter_subject_status;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_letter_subject_status;1;@status_id;1;5;smallint;5;2;0;0;2;null
FLC_RU;dbo;usp_letter_type;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_letter_type;1;@type_id;1;5;smallint;5;2;0;0;2;null
FLC_RU;dbo;usp_letters_subjecttree;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_letters_subjecttree;1;@corr_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_likers;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_likers;1;@ln;1;1;char;5;5;0;0;2;null
FLC_RU;dbo;usp_likers;1;@ter;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_likers;1;@gru;1;1;char;30;30;0;0;2;null
FLC_RU;dbo;usp_load_nptb_complect;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_load_nptb_complect;1;@MEMBER_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_load_nptb_complect_fast;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_load_nptb_complect_fast;1;@MEMBER_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_load_nptb_member;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_load_nptb_member;1;@MEMBER_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_load_nptb_member;1;@CHANNEL_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_load_nptb_member_t;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_load_nptb_member_t;1;@MEMBER_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_load_nptb_member_t;1;@CHANNEL_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_load_print_shipment_list;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_load_products_on_sj;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_load_tm_list_operation_t;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_load_tm_list_operation_t;1;@CHANNEL_ID;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_load_tm_list_t;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_load_tm_list_t;1;@CHANNEL_ID;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_lock_delivery_limit;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_lots_restriction_int_ins;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_lots_restriction_int_ins;1;@product_code;1;12;varchar;14;14;0;0;2;null
FLC_RU;dbo;usp_lots_restriction_int_ins;1;@quantity;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_lots_restriction_int_ins;1;@channel_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_lots_restriction_int_ret;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_lots_restriction_int_ret;1;@channel_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_m1;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_m_fm_create;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_m_fm_create;1;@REGIM;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_m_fm_create_transit;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_m_fm_create_transit;1;@REGIM;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_m_fm_import;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_m_fm_list;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_m_fm_list;1;@pack_date_begin;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_m_fm_list;1;@pack_date_end;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_m_fm_update_dates;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_m_fm_update_dates;1;@pack_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_m_fm_update_dates;1;@delivery_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_m_fm_update_dates;1;@postal_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_make_dead_new;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_make_dead_new;1;@CHANNEL_ID;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_make_dead_new;1;@ORDER_TYPE;1;5;smallint;5;2;0;0;2;null
FLC_RU;dbo;usp_make_dead_new;1;@ORDER_STATUS;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_make_dead_new_all;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_make_dead_new_mmm;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_mass_media;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_mass_media_wide;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_member_address_get;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_member_address_get;1;@member_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_member_address_get_olga;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_member_address_get_olga;1;@member_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_member_addresses_list;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_member_addresses_list;1;@member_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_member_bonus_info;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_member_bonus_info;1;@member_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_member_bonus_info_one;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_member_bonus_info_one;1;@bonus_order_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_member_channel;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_member_channel;1;@member_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_member_channel_address2;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_member_channel_address2;1;@member_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_member_channel_address2;1;@channel_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_member_channel_address;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_member_channel_address;1;@member_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_member_channel_address;1;@channel_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_member_channel_order;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_member_channel_order;1;@member_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_member_channel_order;1;@channel_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_member_channel_order_cont;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_member_channel_order_cont;1;@order_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_member_channel_order_cont;1;@shipment_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_member_channelorder_cont;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_member_channelorder_cont;1;@order_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_member_check;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_member_dialog;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_member_dialog;1;@question;1;5;smallint;5;2;0;0;2;null
FLC_RU;dbo;usp_member_dialog;1;@answer;1;5;smallint;5;2;0;0;2;null
FLC_RU;dbo;usp_member_dialog;1;@question_type;2;5;smallint;5;2;0;0;2;null
FLC_RU;dbo;usp_member_dialog;1;@message;2;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_member_dialog;1;@next_question;2;5;smallint;5;2;0;0;2;null
FLC_RU;dbo;usp_member_email_update;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_member_email_update;1;@MEMBER_EMAIL_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_member_email_update;1;@MEMBER_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_member_email_update;1;@MEMBER_EMAIL;1;12;varchar;250;250;0;0;2;null
FLC_RU;dbo;usp_member_email_update;1;@EMAIL_STATUS;1;5;smallint;5;2;0;0;2;null
FLC_RU;dbo;usp_member_order_duplicate;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_member_order_duplicate;1;@ORDER_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_member_order_duplicate;1;@contents_string;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_member_order_list;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_member_order_list;1;@MEMBER_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_member_order_list;1;@D1;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_member_order_list;1;@D2;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_member_order_list_t;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_member_order_list_t;1;@MEMBER_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_member_order_list_t;1;@D1;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_member_order_list_t;1;@D2;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_member_order_list_test;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_member_order_list_test;1;@MEMBER_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_member_order_list_test;1;@D1;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_member_order_list_test;1;@D2;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_member_personal_stazh_t;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_member_personal_stazh_t;1;@MEMBER_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_member_personal_stazh_t;1;@STAZH;2;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_member_phone_actual;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_member_phone_actual;1;@member_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_member_phone_actual;1;@phone_need_actual;2;5;smallint;5;2;0;0;2;null
FLC_RU;dbo;usp_member_phone_actual;1;@mobile_need_actual;2;5;smallint;5;2;0;0;2;null
FLC_RU;dbo;usp_member_phone_actual;1;@insms_need_actual;2;5;smallint;5;2;0;0;2;null
FLC_RU;dbo;usp_member_phone_actual;1;@mobile2_need_actual;2;5;smallint;5;2;0;0;2;null
FLC_RU;dbo;usp_member_phone_mobile_t;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_member_phone_mobile_t;1;@MEMBER_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_member_phone_mobile_t;1;@RESULT_STR;2;12;varchar;35;35;0;0;2;null
FLC_RU;dbo;usp_member_product_seek_del;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_member_product_seek_del;1;@SEEK_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_member_product_seek_list;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_member_product_seek_list;1;@MEMBER_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_member_profile_add_product;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_member_profile_add_product;1;@ORDER_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_member_profile_add_product;1;@PRODUCT_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_member_profile_add_product;1;@CONTENT_TYPE;1;5;smallint;5;2;0;0;2;null
FLC_RU;dbo;usp_member_register_action;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_member_register_action;1;@member_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_member_register_action;1;@action_type;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_member_register_action;1;@user_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_member_register_action_30;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_member_register_action_30;1;@member_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_member_register_action_30;1;@user_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_member_stat_set;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_member_status_set;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_member_status_set;1;@MEMBER_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_member_status_set;1;@STATUS_ID;1;5;smallint;5;2;0;0;2;null
FLC_RU;dbo;usp_member_status_set;1;@STATUS_Date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_member_status_set;1;@STATUS_UpToDate;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_member_status_set;1;@EXECUTOR_ID;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_member_status_set;1;@FIRST_MEMBER_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_member_to_rus;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_member_to_rus;1;@member_status_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_member_to_rus;1;@member_type_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_member_to_rus;1;@member_code_ru;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_member_to_rus;1;@member_enrollment_date;1;93;datetime;23;8;3;0;2;null
